order_id,website_session_id,user_id,session_creation,order_creation,duration(mins),is_repeat_session,utm_source,utm_campaign,utm_content,device_type
14449,240706,184791,2014-05-02 23:24,2014-05-02 23:38,14,1,NULL,NULL,NULL,mobile
14450,240713,206794,2014-05-02 23:55,2014-05-03 00:08,13,0,gsearch,nonbrand,g_ad_1,desktop
14451,240727,206808,2014-05-03 01:03,2014-05-03 01:15,12,0,gsearch,nonbrand,g_ad_1,desktop
14452,240753,206826,2014-05-03 05:20,2014-05-03 05:32,12,0,gsearch,brand,g_ad_2,desktop
14453,240773,206843,2014-05-03 07:49,2014-05-03 08:07,18,0,bsearch,nonbrand,b_ad_1,desktop
14454,240779,175676,2014-05-03 08:11,2014-05-03 08:23,12,1,gsearch,brand,g_ad_2,desktop
14455,240810,206875,2014-05-03 10:25,2014-05-03 10:45,20,0,bsearch,nonbrand,b_ad_1,mobile
14456,240820,206883,2014-05-03 10:54,2014-05-03 11:10,16,0,gsearch,nonbrand,g_ad_1,desktop
14457,240831,171945,2014-05-03 11:19,2014-05-03 11:37,18,1,gsearch,brand,g_ad_2,desktop
14458,240834,206893,2014-05-03 11:30,2014-05-03 11:48,18,0,gsearch,nonbrand,g_ad_1,desktop
14459,240866,206919,2014-05-03 13:20,2014-05-03 13:38,18,0,NULL,NULL,NULL,desktop
14460,240879,206930,2014-05-03 14:35,2014-05-03 14:48,13,0,gsearch,nonbrand,g_ad_1,mobile
14461,240886,206936,2014-05-03 15:11,2014-05-03 15:21,10,0,gsearch,nonbrand,g_ad_1,desktop
14462,240888,206938,2014-05-03 15:22,2014-05-03 15:36,14,0,gsearch,nonbrand,g_ad_1,desktop
14463,240892,178250,2014-05-03 15:30,2014-05-03 15:45,15,1,NULL,NULL,NULL,desktop
14464,240918,206962,2014-05-03 18:10,2014-05-03 18:25,15,0,gsearch,nonbrand,g_ad_1,desktop
14465,240940,206981,2014-05-03 19:36,2014-05-03 19:45,9,0,NULL,NULL,NULL,desktop
14466,240948,206988,2014-05-03 20:16,2014-05-03 20:30,14,0,gsearch,nonbrand,g_ad_1,desktop
14467,240996,207026,2014-05-04 00:39,2014-05-04 00:55,16,0,gsearch,nonbrand,g_ad_1,desktop
14468,241006,207035,2014-05-04 01:40,2014-05-04 01:57,17,0,gsearch,nonbrand,g_ad_1,desktop
14469,241036,207061,2014-05-04 05:36,2014-05-04 05:51,15,0,gsearch,nonbrand,g_ad_1,mobile
14470,241084,207103,2014-05-04 10:34,2014-05-04 10:52,18,0,bsearch,brand,b_ad_2,desktop
14471,241099,201347,2014-05-04 11:14,2014-05-04 11:31,17,1,gsearch,brand,g_ad_2,desktop
14473,241114,207130,2014-05-04 12:28,2014-05-04 12:43,15,0,gsearch,nonbrand,g_ad_1,desktop
14472,241115,207131,2014-05-04 12:28,2014-05-04 12:40,12,0,gsearch,nonbrand,g_ad_1,mobile
14474,241125,207140,2014-05-04 13:38,2014-05-04 13:52,14,0,bsearch,nonbrand,b_ad_1,desktop
14475,241134,207147,2014-05-04 14:15,2014-05-04 14:25,10,0,gsearch,nonbrand,g_ad_1,desktop
14476,241152,207161,2014-05-04 15:24,2014-05-04 15:43,19,0,gsearch,nonbrand,g_ad_1,desktop
14477,241155,207164,2014-05-04 15:52,2014-05-04 16:04,12,0,gsearch,nonbrand,g_ad_1,desktop
14478,241175,207180,2014-05-04 17:08,2014-05-04 17:26,18,0,bsearch,nonbrand,b_ad_1,desktop
14479,241180,207183,2014-05-04 17:50,2014-05-04 18:04,14,0,bsearch,nonbrand,b_ad_1,desktop
14480,241191,181968,2014-05-04 18:16,2014-05-04 18:32,16,1,gsearch,brand,g_ad_2,desktop
14481,241298,207281,2014-05-04 23:35,2014-05-04 23:48,13,0,gsearch,nonbrand,g_ad_1,mobile
14482,241303,190690,2014-05-04 23:49,2014-05-05 00:04,15,1,NULL,NULL,NULL,desktop
14483,241311,207290,2014-05-05 00:21,2014-05-05 00:27,6,0,gsearch,nonbrand,g_ad_1,desktop
14484,241317,207295,2014-05-05 00:47,2014-05-05 00:57,10,0,gsearch,nonbrand,g_ad_1,desktop
14485,241325,207303,2014-05-05 01:12,2014-05-05 01:32,20,0,NULL,NULL,NULL,desktop
14486,241336,207313,2014-05-05 01:53,2014-05-05 02:03,10,0,bsearch,nonbrand,b_ad_1,desktop
14487,241348,207325,2014-05-05 02:47,2014-05-05 03:02,15,0,gsearch,nonbrand,g_ad_1,desktop
14488,241354,189573,2014-05-05 03:15,2014-05-05 03:29,14,1,NULL,NULL,NULL,mobile
14489,241357,207333,2014-05-05 03:33,2014-05-05 03:48,15,0,gsearch,nonbrand,g_ad_1,desktop
14490,241359,207335,2014-05-05 03:38,2014-05-05 03:58,20,0,gsearch,nonbrand,g_ad_1,desktop
14491,241375,207348,2014-05-05 04:39,2014-05-05 04:59,20,0,gsearch,nonbrand,g_ad_1,desktop
14492,241377,207350,2014-05-05 04:47,2014-05-05 05:06,19,0,gsearch,nonbrand,g_ad_1,desktop
14493,241382,207355,2014-05-05 05:05,2014-05-05 05:27,22,0,gsearch,nonbrand,g_ad_1,desktop
14494,241396,207369,2014-05-05 05:50,2014-05-05 05:58,8,0,NULL,NULL,NULL,desktop
14495,241403,207375,2014-05-05 06:14,2014-05-05 06:24,10,0,bsearch,nonbrand,b_ad_1,desktop
14496,241414,187240,2014-05-05 07:11,2014-05-05 07:26,15,1,gsearch,brand,g_ad_2,desktop
14497,241418,207388,2014-05-05 07:16,2014-05-05 07:30,14,0,gsearch,nonbrand,g_ad_1,desktop
14498,241426,207395,2014-05-05 07:34,2014-05-05 07:51,17,0,bsearch,nonbrand,b_ad_1,desktop
14499,241429,207398,2014-05-05 07:57,2014-05-05 08:13,16,0,gsearch,nonbrand,g_ad_1,desktop
14500,241439,207407,2014-05-05 08:19,2014-05-05 08:30,11,0,gsearch,nonbrand,g_ad_1,desktop
14501,241465,207431,2014-05-05 09:32,2014-05-05 09:46,14,0,gsearch,nonbrand,g_ad_1,desktop
14502,241468,207434,2014-05-05 09:37,2014-05-05 09:55,18,0,gsearch,nonbrand,g_ad_1,desktop
14503,241475,207439,2014-05-05 09:46,2014-05-05 10:01,15,0,gsearch,nonbrand,g_ad_1,desktop
14504,241486,207449,2014-05-05 10:00,2014-05-05 10:18,18,0,gsearch,nonbrand,g_ad_1,mobile
14505,241495,181245,2014-05-05 10:09,2014-05-05 10:23,14,1,NULL,NULL,NULL,desktop
14506,241502,207462,2014-05-05 10:18,2014-05-05 10:35,17,0,NULL,NULL,NULL,mobile
14507,241540,207492,2014-05-05 11:02,2014-05-05 11:11,9,0,NULL,NULL,NULL,mobile
14508,241548,207499,2014-05-05 11:15,2014-05-05 11:32,17,0,gsearch,nonbrand,g_ad_1,desktop
14509,241560,207509,2014-05-05 11:32,2014-05-05 11:40,8,0,gsearch,nonbrand,g_ad_1,mobile
14510,241565,189059,2014-05-05 11:38,2014-05-05 11:54,16,1,NULL,NULL,NULL,desktop
14511,241617,207556,2014-05-05 12:35,2014-05-05 12:51,16,0,bsearch,nonbrand,b_ad_1,desktop
14512,241618,207557,2014-05-05 12:40,2014-05-05 12:54,14,0,gsearch,brand,g_ad_2,desktop
14513,241619,207558,2014-05-05 12:40,2014-05-05 12:55,15,0,bsearch,nonbrand,b_ad_1,desktop
14516,241625,207563,2014-05-05 12:46,2014-05-05 13:04,18,0,gsearch,nonbrand,g_ad_1,desktop
14515,241627,207564,2014-05-05 12:48,2014-05-05 13:02,14,0,bsearch,nonbrand,b_ad_1,desktop
14514,241630,207565,2014-05-05 12:50,2014-05-05 13:01,11,0,gsearch,brand,g_ad_2,mobile
14517,241634,207568,2014-05-05 12:55,2014-05-05 13:13,18,0,gsearch,nonbrand,g_ad_1,desktop
14518,241642,207576,2014-05-05 13:04,2014-05-05 13:20,16,0,gsearch,nonbrand,g_ad_1,desktop
14519,241649,207583,2014-05-05 13:15,2014-05-05 13:33,18,0,gsearch,nonbrand,g_ad_1,desktop
14520,241704,207633,2014-05-05 14:18,2014-05-05 14:28,10,0,gsearch,nonbrand,g_ad_1,desktop
14521,241710,207638,2014-05-05 14:26,2014-05-05 14:39,13,0,gsearch,nonbrand,g_ad_1,desktop
14522,241715,207643,2014-05-05 14:34,2014-05-05 14:52,18,0,gsearch,nonbrand,g_ad_1,desktop
14523,241721,207649,2014-05-05 14:39,2014-05-05 14:53,14,0,gsearch,nonbrand,g_ad_1,desktop
14524,241733,207659,2014-05-05 14:53,2014-05-05 15:14,21,0,gsearch,nonbrand,g_ad_1,desktop
14525,241749,207670,2014-05-05 15:14,2014-05-05 15:29,15,0,gsearch,nonbrand,g_ad_1,desktop
14526,241802,207718,2014-05-05 16:18,2014-05-05 16:31,13,0,gsearch,nonbrand,g_ad_1,desktop
14528,241805,207720,2014-05-05 16:24,2014-05-05 16:42,18,0,gsearch,brand,g_ad_2,mobile
14527,241807,192734,2014-05-05 16:26,2014-05-05 16:41,15,1,gsearch,brand,g_ad_2,desktop
14530,241821,207730,2014-05-05 16:57,2014-05-05 17:16,19,0,gsearch,nonbrand,g_ad_1,desktop
14529,241828,184872,2014-05-05 17:01,2014-05-05 17:15,14,1,gsearch,brand,g_ad_2,desktop
14531,241837,207744,2014-05-05 17:17,2014-05-05 17:35,18,0,gsearch,nonbrand,g_ad_1,desktop
14532,241841,207747,2014-05-05 17:28,2014-05-05 17:43,15,0,gsearch,nonbrand,g_ad_1,desktop
14533,241858,207761,2014-05-05 17:47,2014-05-05 17:59,12,0,NULL,NULL,NULL,desktop
14534,241877,207773,2014-05-05 18:09,2014-05-05 18:26,17,0,gsearch,nonbrand,g_ad_1,mobile
14535,241882,207777,2014-05-05 18:25,2014-05-05 18:41,16,0,bsearch,nonbrand,b_ad_1,mobile
14536,241887,186530,2014-05-05 18:30,2014-05-05 18:45,15,1,NULL,NULL,NULL,desktop
14537,241890,207784,2014-05-05 18:32,2014-05-05 18:52,20,0,NULL,NULL,NULL,desktop
14538,241935,207824,2014-05-05 19:41,2014-05-05 19:52,11,0,gsearch,nonbrand,g_ad_1,desktop
14539,241948,207835,2014-05-05 20:24,2014-05-05 20:33,9,0,gsearch,nonbrand,g_ad_1,desktop
14540,241956,207841,2014-05-05 20:54,2014-05-05 21:04,10,0,bsearch,nonbrand,b_ad_1,desktop
14541,241969,207853,2014-05-05 21:35,2014-05-05 21:49,14,0,bsearch,nonbrand,b_ad_1,desktop
14542,241976,207860,2014-05-05 21:49,2014-05-05 22:01,12,0,bsearch,nonbrand,b_ad_1,desktop
14543,241989,207871,2014-05-05 22:17,2014-05-05 22:34,17,0,gsearch,nonbrand,g_ad_1,mobile
14544,241993,207875,2014-05-05 22:30,2014-05-05 22:40,10,0,gsearch,nonbrand,g_ad_1,mobile
14545,242022,207901,2014-05-05 23:57,2014-05-06 00:17,20,0,gsearch,nonbrand,g_ad_1,mobile
14546,242034,207911,2014-05-06 00:52,2014-05-06 01:10,18,0,gsearch,nonbrand,g_ad_1,desktop
14547,242047,172266,2014-05-06 02:43,2014-05-06 02:57,14,1,NULL,NULL,NULL,desktop
14548,242053,207927,2014-05-06 03:06,2014-05-06 03:24,18,0,gsearch,nonbrand,g_ad_1,desktop
14549,242062,207935,2014-05-06 03:56,2014-05-06 04:13,17,0,NULL,NULL,NULL,desktop
14550,242117,207977,2014-05-06 08:22,2014-05-06 08:36,14,0,gsearch,brand,g_ad_2,desktop
14551,242122,189603,2014-05-06 08:32,2014-05-06 08:51,19,1,NULL,NULL,NULL,desktop
14552,242133,207990,2014-05-06 08:51,2014-05-06 09:10,19,0,gsearch,nonbrand,g_ad_1,desktop
14553,242143,207999,2014-05-06 09:11,2014-05-06 09:25,14,0,NULL,NULL,NULL,mobile
14554,242148,208003,2014-05-06 09:19,2014-05-06 09:35,16,0,gsearch,nonbrand,g_ad_1,desktop
14555,242149,202047,2014-05-06 09:22,2014-05-06 09:38,16,1,bsearch,brand,b_ad_2,desktop
14556,242160,208012,2014-05-06 09:38,2014-05-06 09:53,15,0,NULL,NULL,NULL,desktop
14557,242210,208055,2014-05-06 10:45,2014-05-06 11:03,18,0,gsearch,nonbrand,g_ad_1,mobile
14558,242215,208059,2014-05-06 10:52,2014-05-06 11:06,14,0,gsearch,nonbrand,g_ad_1,desktop
14559,242217,208061,2014-05-06 10:53,2014-05-06 11:07,14,0,gsearch,nonbrand,g_ad_1,desktop
14560,242226,208069,2014-05-06 11:02,2014-05-06 11:20,18,0,bsearch,nonbrand,b_ad_1,desktop
14561,242253,208087,2014-05-06 11:37,2014-05-06 11:47,10,0,bsearch,nonbrand,b_ad_1,desktop
14562,242275,208105,2014-05-06 12:01,2014-05-06 12:21,20,0,gsearch,nonbrand,g_ad_1,desktop
14564,242279,188108,2014-05-06 12:07,2014-05-06 12:23,16,1,bsearch,brand,b_ad_2,desktop
14563,242280,208109,2014-05-06 12:07,2014-05-06 12:22,15,0,NULL,NULL,NULL,desktop
14565,242326,208146,2014-05-06 13:06,2014-05-06 13:18,12,0,gsearch,nonbrand,g_ad_1,desktop
14566,242339,208155,2014-05-06 13:25,2014-05-06 13:41,16,0,gsearch,nonbrand,g_ad_1,desktop
14568,242343,208158,2014-05-06 13:33,2014-05-06 13:54,21,0,bsearch,brand,b_ad_2,desktop
14567,242345,208159,2014-05-06 13:34,2014-05-06 13:47,13,0,gsearch,nonbrand,g_ad_1,mobile
14569,242390,172756,2014-05-06 14:14,2014-05-06 14:27,13,1,NULL,NULL,NULL,desktop
14570,242406,192591,2014-05-06 14:42,2014-05-06 14:59,17,1,gsearch,brand,g_ad_2,desktop
14571,242423,208227,2014-05-06 15:04,2014-05-06 15:19,15,0,gsearch,nonbrand,g_ad_1,desktop
14572,242440,195475,2014-05-06 15:28,2014-05-06 15:44,16,1,gsearch,brand,g_ad_2,mobile
14574,242447,208249,2014-05-06 15:37,2014-05-06 15:59,22,0,gsearch,nonbrand,g_ad_1,desktop
14573,242449,208250,2014-05-06 15:38,2014-05-06 15:50,12,0,NULL,NULL,NULL,desktop
14575,242455,208256,2014-05-06 15:48,2014-05-06 16:07,19,0,gsearch,nonbrand,g_ad_1,desktop
14576,242466,208264,2014-05-06 16:02,2014-05-06 16:16,14,0,gsearch,nonbrand,g_ad_1,desktop
14577,242495,208290,2014-05-06 16:38,2014-05-06 16:54,16,0,bsearch,nonbrand,b_ad_1,desktop
14578,242496,208291,2014-05-06 16:43,2014-05-06 16:58,15,0,NULL,NULL,NULL,desktop
14579,242516,208309,2014-05-06 17:02,2014-05-06 17:16,14,0,gsearch,nonbrand,g_ad_1,mobile
14580,242528,208320,2014-05-06 17:17,2014-05-06 17:34,17,0,NULL,NULL,NULL,desktop
14581,242531,195929,2014-05-06 17:23,2014-05-06 17:40,17,1,gsearch,brand,g_ad_2,desktop
14583,242568,208347,2014-05-06 18:38,2014-05-06 18:52,14,0,gsearch,brand,g_ad_2,desktop
14582,242569,208348,2014-05-06 18:39,2014-05-06 18:51,12,0,gsearch,nonbrand,g_ad_1,desktop
14584,242577,208355,2014-05-06 18:49,2014-05-06 19:10,21,0,bsearch,nonbrand,b_ad_1,desktop
14585,242596,208371,2014-05-06 19:34,2014-05-06 19:46,12,0,gsearch,nonbrand,g_ad_1,mobile
14586,242599,208373,2014-05-06 19:43,2014-05-06 19:56,13,0,gsearch,nonbrand,g_ad_1,desktop
14587,242647,208414,2014-05-06 21:27,2014-05-06 21:35,8,0,bsearch,nonbrand,b_ad_1,desktop
14588,242664,208431,2014-05-06 22:11,2014-05-06 22:25,14,0,gsearch,nonbrand,g_ad_1,mobile
14589,242694,208455,2014-05-06 23:36,2014-05-06 23:53,17,0,gsearch,nonbrand,g_ad_1,desktop
14590,242697,160668,2014-05-06 23:55,2014-05-07 00:08,13,1,NULL,NULL,NULL,desktop
14591,242721,208480,2014-05-07 01:27,2014-05-07 01:46,19,0,gsearch,nonbrand,g_ad_1,desktop
14593,242749,208502,2014-05-07 03:31,2014-05-07 03:50,19,0,gsearch,nonbrand,g_ad_1,desktop
14592,242750,198996,2014-05-07 03:37,2014-05-07 03:47,10,1,gsearch,brand,g_ad_2,desktop
14594,242778,186353,2014-05-07 05:50,2014-05-07 06:07,17,1,NULL,NULL,NULL,desktop
14595,242785,186576,2014-05-07 06:19,2014-05-07 06:35,16,1,NULL,NULL,NULL,desktop
14596,242790,208533,2014-05-07 06:42,2014-05-07 07:01,19,0,gsearch,nonbrand,g_ad_1,desktop
14597,242793,208536,2014-05-07 06:58,2014-05-07 07:07,9,0,gsearch,nonbrand,g_ad_1,desktop
14599,242796,208539,2014-05-07 07:06,2014-05-07 07:24,18,0,bsearch,nonbrand,b_ad_1,desktop
14598,242799,208542,2014-05-07 07:11,2014-05-07 07:22,11,0,gsearch,nonbrand,g_ad_1,desktop
14601,242811,208553,2014-05-07 07:53,2014-05-07 08:07,14,0,gsearch,nonbrand,g_ad_1,desktop
14600,242814,191625,2014-05-07 07:56,2014-05-07 08:04,8,1,gsearch,brand,g_ad_2,desktop
14602,242824,208563,2014-05-07 08:20,2014-05-07 08:34,14,0,gsearch,nonbrand,g_ad_1,desktop
14603,242854,208589,2014-05-07 09:38,2014-05-07 09:53,15,0,gsearch,nonbrand,g_ad_1,desktop
14604,242863,208597,2014-05-07 09:49,2014-05-07 10:02,13,0,gsearch,nonbrand,g_ad_1,desktop
14605,242875,208608,2014-05-07 10:02,2014-05-07 10:16,14,0,bsearch,nonbrand,b_ad_1,desktop
14606,242890,208622,2014-05-07 10:14,2014-05-07 10:27,13,0,bsearch,nonbrand,b_ad_1,desktop
14607,242892,208624,2014-05-07 10:16,2014-05-07 10:29,13,0,gsearch,nonbrand,g_ad_1,mobile
14608,242895,208626,2014-05-07 10:21,2014-05-07 10:40,19,0,gsearch,nonbrand,g_ad_1,desktop
14609,242912,208643,2014-05-07 10:54,2014-05-07 11:08,14,0,bsearch,nonbrand,b_ad_1,desktop
14610,242921,208650,2014-05-07 10:59,2014-05-07 11:11,12,0,gsearch,nonbrand,g_ad_1,desktop
14611,242989,208705,2014-05-07 12:28,2014-05-07 12:40,12,0,gsearch,nonbrand,g_ad_1,mobile
14612,243007,208720,2014-05-07 12:52,2014-05-07 13:10,18,0,gsearch,brand,g_ad_2,desktop
14613,243015,192968,2014-05-07 13:07,2014-05-07 13:23,16,1,NULL,NULL,NULL,mobile
14614,243025,208733,2014-05-07 13:24,2014-05-07 13:36,12,0,gsearch,nonbrand,g_ad_1,desktop
14615,243029,208735,2014-05-07 13:26,2014-05-07 13:38,12,0,NULL,NULL,NULL,mobile
14616,243059,208757,2014-05-07 14:07,2014-05-07 14:24,17,0,gsearch,nonbrand,g_ad_1,desktop
14617,243071,208763,2014-05-07 14:22,2014-05-07 14:39,17,0,gsearch,nonbrand,g_ad_1,desktop
14618,243106,208790,2014-05-07 15:08,2014-05-07 15:24,16,0,NULL,NULL,NULL,desktop
14619,243117,196851,2014-05-07 15:20,2014-05-07 15:37,17,1,gsearch,brand,g_ad_2,desktop
14620,243119,208799,2014-05-07 15:26,2014-05-07 15:45,19,0,gsearch,nonbrand,g_ad_1,desktop
14621,243134,197098,2014-05-07 15:50,2014-05-07 16:04,14,1,NULL,NULL,NULL,desktop
14623,243144,208818,2014-05-07 15:58,2014-05-07 16:10,12,0,gsearch,nonbrand,g_ad_1,desktop
14622,243146,208820,2014-05-07 15:58,2014-05-07 16:07,9,0,NULL,NULL,NULL,desktop
14624,243166,208837,2014-05-07 16:27,2014-05-07 16:44,17,0,gsearch,nonbrand,g_ad_1,desktop
14625,243174,208845,2014-05-07 16:33,2014-05-07 16:49,16,0,gsearch,nonbrand,g_ad_1,mobile
14626,243188,192415,2014-05-07 16:52,2014-05-07 17:06,14,1,NULL,NULL,NULL,mobile
14627,243203,208866,2014-05-07 17:06,2014-05-07 17:16,10,0,gsearch,nonbrand,g_ad_1,desktop
14628,243209,208870,2014-05-07 17:17,2014-05-07 17:38,21,0,gsearch,nonbrand,g_ad_1,mobile
14629,243220,208879,2014-05-07 17:32,2014-05-07 17:49,17,0,gsearch,nonbrand,g_ad_1,mobile
14630,243240,208894,2014-05-07 18:11,2014-05-07 18:24,13,0,gsearch,nonbrand,g_ad_1,mobile
14631,243245,208897,2014-05-07 18:17,2014-05-07 18:28,11,0,gsearch,nonbrand,g_ad_1,desktop
14632,243248,208899,2014-05-07 18:24,2014-05-07 18:42,18,0,bsearch,nonbrand,b_ad_1,desktop
14634,243255,208906,2014-05-07 18:33,2014-05-07 18:51,18,0,gsearch,nonbrand,g_ad_1,desktop
14633,243258,208909,2014-05-07 18:38,2014-05-07 18:51,13,0,gsearch,nonbrand,g_ad_1,desktop
14635,243320,208961,2014-05-07 20:53,2014-05-07 21:13,20,0,gsearch,nonbrand,g_ad_1,desktop
14636,243330,208969,2014-05-07 21:15,2014-05-07 21:28,13,0,gsearch,nonbrand,g_ad_1,mobile
14637,243375,209008,2014-05-07 22:49,2014-05-07 23:03,14,0,gsearch,nonbrand,g_ad_1,mobile
14638,243392,209024,2014-05-07 23:31,2014-05-07 23:46,15,0,gsearch,nonbrand,g_ad_1,desktop
14639,243413,209043,2014-05-08 00:40,2014-05-08 00:52,12,0,gsearch,nonbrand,g_ad_1,desktop
14640,243421,188513,2014-05-08 01:02,2014-05-08 01:23,21,1,gsearch,brand,g_ad_2,desktop
14641,243427,209053,2014-05-08 01:36,2014-05-08 01:53,17,0,gsearch,nonbrand,g_ad_1,desktop
14642,243437,209063,2014-05-08 02:49,2014-05-08 03:06,17,0,gsearch,nonbrand,g_ad_1,desktop
14644,243487,209105,2014-05-08 06:14,2014-05-08 06:34,20,0,gsearch,nonbrand,g_ad_1,desktop
14643,243488,209106,2014-05-08 06:16,2014-05-08 06:33,17,0,NULL,NULL,NULL,desktop
14645,243497,209113,2014-05-08 06:34,2014-05-08 06:50,16,0,gsearch,nonbrand,g_ad_1,desktop
14646,243534,209143,2014-05-08 08:23,2014-05-08 08:37,14,0,gsearch,nonbrand,g_ad_1,desktop
14647,243542,209151,2014-05-08 08:44,2014-05-08 09:04,20,0,gsearch,nonbrand,g_ad_1,desktop
14649,243577,209174,2014-05-08 09:42,2014-05-08 10:03,21,0,gsearch,nonbrand,g_ad_1,desktop
14648,243586,209182,2014-05-08 09:54,2014-05-08 10:00,6,0,gsearch,nonbrand,g_ad_1,desktop
14650,243599,206952,2014-05-08 10:05,2014-05-08 10:21,16,1,bsearch,brand,b_ad_2,mobile
14651,243621,209209,2014-05-08 10:37,2014-05-08 10:50,13,0,gsearch,nonbrand,g_ad_1,desktop
14652,243632,179754,2014-05-08 10:56,2014-05-08 11:13,17,1,NULL,NULL,NULL,mobile
14653,243636,180483,2014-05-08 11:12,2014-05-08 11:23,11,1,gsearch,brand,g_ad_2,desktop
14654,243652,209233,2014-05-08 11:33,2014-05-08 11:46,13,0,bsearch,nonbrand,b_ad_1,desktop
14655,243678,209254,2014-05-08 12:06,2014-05-08 12:22,16,0,gsearch,nonbrand,g_ad_1,desktop
14656,243701,209276,2014-05-08 12:34,2014-05-08 12:50,16,0,bsearch,nonbrand,b_ad_1,desktop
14657,243709,209283,2014-05-08 12:44,2014-05-08 12:59,15,0,gsearch,nonbrand,g_ad_1,desktop
14658,243732,209300,2014-05-08 13:09,2014-05-08 13:22,13,0,gsearch,nonbrand,g_ad_1,desktop
14659,243733,209301,2014-05-08 13:10,2014-05-08 13:25,15,0,gsearch,nonbrand,g_ad_1,desktop
14660,243756,183260,2014-05-08 13:36,2014-05-08 13:51,15,1,NULL,NULL,NULL,desktop
14661,243771,209329,2014-05-08 14:03,2014-05-08 14:19,16,0,gsearch,nonbrand,g_ad_1,desktop
14662,243774,209332,2014-05-08 14:04,2014-05-08 14:21,17,0,gsearch,brand,g_ad_2,desktop
14663,243815,209365,2014-05-08 14:50,2014-05-08 15:05,15,0,gsearch,nonbrand,g_ad_1,desktop
14664,243819,198685,2014-05-08 14:52,2014-05-08 15:05,13,1,NULL,NULL,NULL,desktop
14665,243821,209370,2014-05-08 14:53,2014-05-08 15:11,18,0,gsearch,brand,g_ad_2,desktop
14666,243822,197311,2014-05-08 14:55,2014-05-08 15:13,18,1,bsearch,brand,b_ad_2,desktop
14667,243835,209380,2014-05-08 15:14,2014-05-08 15:29,15,0,gsearch,nonbrand,g_ad_1,mobile
14668,243879,209418,2014-05-08 16:14,2014-05-08 16:25,11,0,gsearch,nonbrand,g_ad_1,desktop
14669,243883,209422,2014-05-08 16:20,2014-05-08 16:30,10,0,gsearch,nonbrand,g_ad_1,desktop
14670,243913,209448,2014-05-08 16:51,2014-05-08 17:04,13,0,NULL,NULL,NULL,mobile
14672,243935,209469,2014-05-08 17:21,2014-05-08 17:37,16,0,gsearch,nonbrand,g_ad_1,desktop
14673,243937,209470,2014-05-08 17:22,2014-05-08 17:45,23,0,gsearch,nonbrand,g_ad_1,mobile
14671,243941,209474,2014-05-08 17:27,2014-05-08 17:37,10,0,gsearch,nonbrand,g_ad_1,mobile
14674,243950,209481,2014-05-08 17:38,2014-05-08 17:51,13,0,gsearch,nonbrand,g_ad_1,desktop
14675,243974,209501,2014-05-08 18:11,2014-05-08 18:30,19,0,gsearch,nonbrand,g_ad_1,desktop
14676,243992,209516,2014-05-08 18:36,2014-05-08 18:49,13,0,gsearch,nonbrand,g_ad_1,desktop
14677,244023,209541,2014-05-08 19:33,2014-05-08 19:46,13,0,gsearch,nonbrand,g_ad_1,mobile
14678,244033,209551,2014-05-08 19:55,2014-05-08 20:08,13,0,gsearch,nonbrand,g_ad_1,desktop
14679,244043,209557,2014-05-08 20:13,2014-05-08 20:26,13,0,bsearch,nonbrand,b_ad_1,desktop
14680,244051,209563,2014-05-08 20:25,2014-05-08 20:42,17,0,gsearch,nonbrand,g_ad_1,desktop
14681,244066,209577,2014-05-08 21:03,2014-05-08 21:19,16,0,gsearch,nonbrand,g_ad_1,desktop
14682,244072,209582,2014-05-08 21:22,2014-05-08 21:44,22,0,bsearch,nonbrand,b_ad_1,desktop
14683,244076,209586,2014-05-08 21:37,2014-05-08 21:51,14,0,gsearch,nonbrand,g_ad_1,desktop
14685,244079,209589,2014-05-08 21:42,2014-05-08 22:00,18,0,gsearch,nonbrand,g_ad_1,desktop
14684,244080,209590,2014-05-08 21:42,2014-05-08 22:00,18,0,gsearch,brand,g_ad_2,desktop
14686,244111,209615,2014-05-08 23:03,2014-05-08 23:21,18,0,bsearch,nonbrand,b_ad_1,desktop
14687,244120,209622,2014-05-08 23:26,2014-05-08 23:41,15,0,bsearch,nonbrand,b_ad_1,desktop
14688,244140,188272,2014-05-09 00:34,2014-05-09 00:51,17,1,NULL,NULL,NULL,desktop
14689,244152,209642,2014-05-09 01:04,2014-05-09 01:21,17,0,gsearch,nonbrand,g_ad_1,desktop
14690,244163,209651,2014-05-09 02:05,2014-05-09 02:18,13,0,bsearch,nonbrand,b_ad_1,desktop
14691,244174,197446,2014-05-09 03:17,2014-05-09 03:31,14,1,gsearch,brand,g_ad_2,desktop
14692,244177,209662,2014-05-09 03:39,2014-05-09 03:54,15,0,gsearch,nonbrand,g_ad_1,desktop
14693,244186,172499,2014-05-09 04:35,2014-05-09 04:49,14,1,NULL,NULL,NULL,desktop
14694,244196,209678,2014-05-09 05:09,2014-05-09 05:25,16,0,bsearch,nonbrand,b_ad_1,desktop
14695,244245,209722,2014-05-09 08:14,2014-05-09 08:27,13,0,gsearch,nonbrand,g_ad_1,mobile
14696,244271,209744,2014-05-09 09:16,2014-05-09 09:31,15,0,bsearch,nonbrand,b_ad_1,desktop
14697,244281,209753,2014-05-09 09:29,2014-05-09 09:39,10,0,gsearch,nonbrand,g_ad_1,mobile
14698,244285,165052,2014-05-09 09:39,2014-05-09 09:52,13,1,gsearch,brand,g_ad_2,desktop
